,0,1,document,model,brand,DougScore
41,-0.1143426,0.5388153,"Page: Ferrari Roma
Summary: The Ferrari Roma (Type F169) is a grand touring car by Italian manufacturer Ferrari. It has a front mid-engine, rear-wheel-drive layout with a turbocharged V8 engine and a 2+2 seating arrangement. Based on the Ferrari Portofino, the car is placed between the Portofino and the F8 Tributo in Ferrari's range of sports cars.
The vehicle was named after Italy's capital city Rome. It was originally introduced online on November 13, 2019 with a coupé bodystyle. Ferrari then unveiled the car the next day in Rome. A soft-top convertible version of the Roma was introduced in 2023.",Ferrari Roma,Ferrari,70.0
42,-0.14389123,0.2717077,"Page: McLaren 720S
Summary: The McLaren 720S is a sports car designed and manufactured by British automobile manufacturer McLaren Automotive. It is the second all-new car in the McLaren Super Series, replacing the 650S beginning in May 2017.
The 720S was launched at the Geneva Motor Show on 7 March 2017 and is built on a modified carbon monocoque, which is lighter and stiffer than the previous model, the 650S.",McLaren 765LT,McLaren,70.0
43,-0.15482865,-0.15415666,"Page: Aston Martin Vanquish
Summary: The Aston Martin Vanquish is a high-performance grand tourer introduced by British luxury automobile manufacturer Aston Martin in 2001 as a successor to the Aston Martin Vantage (1993).
The Aston Martin ""V12 Vanquish,"" designed by Ian Callum and unveiled at the 2001 Geneva Motor Show, was produced from 2001 to 2007 as the flagship of the marque. A concept car, known as ""Project Vantage"" and the first Aston Martin design wholly designed by Callum, was built to display the company's vision for a future sports car that could represent Aston Martin's aspirations after the discontinuation of the Virage-based Vantage. The concept car evolved directly into the V12 Vanquish, and featured an advanced carbon fibre and alloy structure, Aston Martin's most powerful V12 engine, and host of new technologies.  A specially modified V12 Vanquish was driven by James Bond in the 2002 film Die Another Day. In 2004, a mildly updated version of the first-generation model named ""V12 Vanquish S"" was introduced featuring a more highly tuned engine and more track-oriented ride and handling. The V12 Vanquish was indirectly replaced by the DBS after 2007.
The second-generation ""Vanquish"" was introduced in 2012, this time based on Aston Martin's existing VH platform – similar to the one that underpinned the DB9. Designed by Marek Reichman and made in the Gaydon facility, the VH platform Vanquish was designed to fill the shoes of the discontinued DBS V12.  In 2017, a ""Vanquish S"" with a more powerful engine and improved aerodynamics was launched. The second-generation Gaydon Vanquish was succeeded by the DBS Superleggera in 2018.",Aston Martin Vanquish Shooting Brake,Aston Martin,70.0
44,-0.112047434,-0.038509186,"Page: Audi A7
Summary: The Audi A7 is an executive luxury five-door liftback coupé produced by Audi since 2010. Also available as a three-box, four-door saloon in China since 2021, it features a sloping roofline with a steeply raked rear window and integrated boot lid (forming the so-called ""Sportback""), and four frameless doors.",Audi RS7,Audi,70.0
45,0.0006407762,0.36594242,"Page: Lamborghini Centenario
Summary: The Lamborghini Centenario (Italian pronunciation: [tʃenteˈnaːrjo]; Spanish: [θenteˈnaɾjo]) is a limited production sports car based on the Lamborghini Aventador which was unveiled at the 2016 Geneva Motor Show to commemorate the 100th birthday of the company's founder, Ferruccio Lamborghini.",Lamborghini Centenario,Lamborghini,70.0
46,0.01732975,-0.03586798,"Page: Porsche Cayenne
Summary: The Porsche Cayenne is a series of mid-size luxury crossovers manufactured by the German motor company Porsche since 2002. The first generation was known internally within Porsche as the Type 9PA (955/957) or E1. It was the first V8-engined vehicle built by Porsche since 1995, when the Porsche 928 was discontinued. It is also Porsche's first off-road variant vehicle since its Super and Junior tractors of the 1950s, and the first Porsche with four doors. Since 2014, the Cayenne has been sold alongside a smaller Porsche SUV, the Macan. The word Cayenne used by Porsche comes from the cayenne peppers, a moderately hot chili pepper used to flavor dishes.
The second-generation Cayenne (Type 92A or E2) was unveiled at the 2010 Geneva Motor Show in March. The Cayenne shares its platform, body frame, doors and electronics with the similar Volkswagen Touareg and Audi Q7. It received a facelift in 2014 with minor external changes, and introduced a new plug-in E-Hybrid version, with its public launch at the Paris Motor Show. Since 2008, all engines have featured direct injection technology. The third generation (Type PO536) was unveiled in 2017 at Stuttgart.",Porsche Cayenne Turbo S Coupe,Porsche,70.0
47,0.01733036,0.18286456,"Page: Ford GT
Summary: The Ford GT is a mid-engine two-seater sports car manufactured and marketed by American automobile manufacturer Ford for the 2005 model year in conjunction with the company's 2003 centenary. The second generation Ford GT became available for the 2017 model year.The GT recalls Ford's historically significant GT40, a consecutive four-time winner of the 24 Hours of Le Mans (1966–1969), including a 1-2-3 finish in 1966.
This history has inspired many movies, including the 2019 film Ford v Ferrari. In this film, they show the story of the development of the Ford GT40 mk I. The car was designed by Carroll Shelby, Phil Remington, and race car driver Ken Miles.",Ford GT,Ford,70.0
48,-0.14389123,0.2717077,"Page: McLaren 720S
Summary: The McLaren 720S is a sports car designed and manufactured by British automobile manufacturer McLaren Automotive. It is the second all-new car in the McLaren Super Series, replacing the 650S beginning in May 2017.
The 720S was launched at the Geneva Motor Show on 7 March 2017 and is built on a modified carbon monocoque, which is lighter and stiffer than the previous model, the 650S.",McLaren 720S Spider,McLaren,70.0
49,-0.23591095,0.34549534,"Page: Ferrari 488
Summary: The Ferrari 488 (Type F142M) is a mid-engine sports car produced by the Italian automobile manufacturer Ferrari. The car replaced the 458, being the first mid-engine Ferrari to use a turbocharged V8 since the F40. It was succeeded by the Ferrari F8.
The car is powered by a 3.9-litre twin-turbocharged V8 engine, smaller in displacement but generating a higher power output than the 458's naturally aspirated engine. The 488 GTB was named ""The Supercar of the Year 2015"" by car magazine Top Gear, as well as becoming Motor Trend's 2017 ""Best Driver's Car"". Jeremy Clarkson announced the 488 Pista as his 2019 Supercar of the Year.",Ferrari 488 Spider,Ferrari,70.0
50,-0.047262706,0.36563358,"Page: Lamborghini Aventador
Summary: The Lamborghini Aventador (Spanish pronunciation: [aβentaˈðoɾ]) is a mid-engine sports car produced by the Italian automotive manufacturer Lamborghini. The Aventador’s namesake is a Spanish fighting bull that fought in Zaragoza, Aragón, in 1993. The Aventador is the successor to the Murciélago and was produced in Sant'Agata Bolognese, Italy.",Lamborghini Aventador SVJ,Lamborghini,70.0
51,0.06815832,0.3746626,"Page: Lamborghini Huracán
Summary: The Lamborghini Huracán (Spanish for ""hurricane""; [uɾaˈkan]) is a sports car manufactured by Italian automotive manufacturer Lamborghini replacing the previous V10 offering, the Gallardo. The Huracán was revealed online in December 2013, making its worldwide debut at the 2014 Geneva Auto Show, and was released in the market in the second quarter of 2014.",Lamborghini Huracan Performante,Lamborghini,70.0
52,-0.087737754,0.21359293,"Page: Maserati MC20
Summary: The Maserati MC20 (MC being the acronym for Maserati Corse 2020, internal code M240) is a two-seater, rear-mid-engine sports car produced by Italian car manufacturer Maserati.The debut of the MC20 was initially scheduled for May 2020, but was rescheduled along with brand redesign for September 2020 in Modena. A racing variant was also announced at the same time. The open top variant of the MC20 called the Cielo (Italian for sky) made its debut in May 2022. The car was developed by the Maserati Innovation Lab with an all-electric option slated to reach production in the future. The new sports car is produced at the Maserati Modena plant that is undergoing necessary modernization. The new car's logo appeared on a Maserati-sponsored Multi 70 trimaran's mainsail that was due to race in the RORC Caribbean 600.",Maserati MC20,Maserati,69.0
53,-0.3582275,-0.022686077,"Page: BMW M5
Summary: The BMW M5 is a high performance variant of the BMW 5 Series marketed under the BMW M sub-brand. It is considered an iconic vehicle in the sports sedan category. The majority of M5s have been produced in the sedan (saloon) body style, but in some countries the M5 was also available as a wagon (estate) from 1992 to 1995 and from 2006 to 2010.The first M5 model was hand-built in 1985 on the E28 535i chassis with a modified engine from the M1 that made it the fastest production sedan at the time. M5 models have been produced for every generation of the 5 Series since 1985.",BMW M5,BMW,69.0
54,-0.07872017,-0.12543046,"Page: Audi
Summary: Audi AG (German: [ˈaʊ̯di ʔaːˈɡeː] OW-dee) is a German automotive manufacturer of luxury vehicles headquartered in Ingolstadt, Bavaria, Germany. As a subsidiary of its parent company, the Volkswagen Group, Audi produces vehicles in nine production facilities worldwide.
The origins of the company are complex, dating back to the early 20th century and the initial enterprises (Horch and the Audiwerke) founded by engineer August Horch (1868–1951). Two other manufacturers (DKW and Wanderer) also contributed to the foundation of Auto Union in 1932. The modern Audi era began in the 1960s, when Auto Union was acquired by Volkswagen from Daimler-Benz. After relaunching the Audi brand with the 1965 introduction of the Audi F103 series, Volkswagen merged Auto Union with NSU Motorenwerke in 1969, thus creating the present-day form of the company.
The company name is based on the Latin translation of the surname of the founder, August Horch. Horch, meaning ""listen"", becomes audi in Latin. The four rings of the Audi logo each represent one of four car companies that banded together to create Audi's predecessor company, Auto Union. Audi's slogan is Vorsprung durch Technik, which is translated as ""Progress through Technology"". Audi, along with German brands BMW and Mercedes-Benz, is among the best-selling luxury automobile brands in the world.",Audi RSQ8,Audi,69.0
